N°,NIVEL,DEPARTAMENTO,PROVINCIA,MUNICIPIO/TIOC,ÁREA_Y_GRUPO_DE_EDAD,AÑO,Población_Total,Hombres,Mujeres,Tasa_Total,Tasa_Hombres,Tasa_Mujeres,Brecha
5590,Municipio/TIOC,Santa Cruz,Cordillera,Charagua (Autonomía Guaraní Charagua Iyambae),60 o más ,2012,233,113,120,93.5622317596567,92.9203539823009,94.1666666666667,-1.24631268436579
5590,Municipio/TIOC,Santa Cruz,Cordillera,Charagua (Autonomía Guaraní Charagua Iyambae),60 o más ,2024,534,248,286,90.0749063670412,95.5645161290323,85.3146853146853,10.249830814347
5591,Municipio/TIOC,Santa Cruz,Cordillera,Charagua (Autonomía Guaraní Charagua Iyambae),Rural,2001,10909,5537,5372,88.0832340269502,94.7263861296731,81.2360387192852,13.4903474103879
5591,Municipio/TIOC,Santa Cruz,Cordillera,Charagua (Autonomía Guaraní Charagua Iyambae),Rural,2012,16226,8506,7720,96.2775791938864,98.5422055019986,93.7823834196891,4.75982208230947
5591,Municipio/TIOC,Santa Cruz,Cordillera,Charagua (Autonomía Guaraní Charagua Iyambae),Rural,2024,19321,10213,9108,96.5322705864086,98.4823264466856,94.3456302151954,4.13669623149016
5592,Municipio/TIOC,Santa Cruz,Cordillera,Charagua (Autonomía Guaraní Charagua Iyambae),15 a 24 ,2001,3883,2026,1857,97.6564511975277,99.2102665350444,95.9612277867528,3.2490387482916
5592,Municipio/TIOC,Santa Cruz,Cordillera,Charagua (Autonomía Guaraní Charagua Iyambae),15 a 24 ,2012,5343,2839,2504,99.4385176866929,99.4716449454033,99.4009584664537,0.0706864789496393
5592,Municipio/TIOC,Santa Cruz,Cordillera,Charagua (Autonomía Guaraní Charagua Iyambae),15 a 24 ,2024,6035,3086,2949,99.0389395194698,99.0926766040182,98.9827060020346,0.109970601983562
5593,Municipio/TIOC,Santa Cruz,Cordillera,Charagua (Autonomía Guaraní Charagua Iyambae),25 a 39 ,2001,3234,1596,1638,93.104514533086,97.2431077694236,89.0720390720391,8.17106869738448
5593,Municipio/TIOC,Santa Cruz,Cordillera,Charagua (Autonomía Guaraní Charagua Iyambae),25 a 39 ,2012,5235,2713,2522,98.0706781279847,99.0785108735717,96.9865186360032,2.09199223756852
5593,Municipio/TIOC,Santa Cruz,Cordillera,Charagua (Autonomía Guaraní Charagua Iyambae),25 a 39 ,2024,6248,3364,2884,98.4635083226632,98.9001189060642,97.9542302357836,0.945888670280567
5594,Municipio/TIOC,Santa Cruz,Cordillera,Charagua (Autonomía Guaraní Charagua Iyambae),40 a 59 ,2001,2621,1333,1288,80.2365509347577,93.1732933233308,66.8478260869565,26.3254672363743
5594,Municipio/TIOC,Santa Cruz,Cordillera,Charagua (Autonomía Guaraní Charagua Iyambae),40 a 59 ,2012,3885,2086,1799,95.3410553410553,98.8015340364334,91.3285158421345,7.47301819429885
5594,Municipio/TIOC,Santa Cruz,Cordillera,Charagua (Autonomía Guaraní Charagua Iyambae),40 a 59 ,2024,5007,2740,2267,95.9656480926703,98.6496350364964,92.7216585796207,5.9279764568757
5595,Municipio/TIOC,Santa Cruz,Cordillera,Charagua (Autonomía Guaraní Charagua Iyambae),60 o más ,2001,1171,582,589,60.0341588385995,75.7731958762887,44.4821731748727,31.291022701416
5595,Municipio/TIOC,Santa Cruz,Cordillera,Charagua (Autonomía Guaraní Charagua Iyambae),60 o más ,2012,1763,868,895,83.4373227453205,93.2027649769585,73.9664804469274,19.2362845300312
5595,Municipio/TIOC,Santa Cruz,Cordillera,Charagua (Autonomía Guaraní Charagua Iyambae),60 o más ,2024,2031,1023,1008,84.5396356474643,94.8191593352884,74.1071428571429,20.7120164781455
5596,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,Cabezas,2001,12084,6761,5323,92.088712346905,94.8084602869398,88.6342288183355,6.17423146860428
5596,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,Cabezas,2012,16082,8936,7146,96.0825767939311,97.4373321396598,94.3884690736076,3.04886306605218
5596,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,Cabezas,2024,21215,11500,9715,96.5024746641527,97.8,94.9665465774576,2.83345342254245
5597,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,15 a 24 ,2001,4474,2533,1941,97.8989718372821,98.2234504540071,97.4755280783102,0.747922375696959
5597,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,15 a 24 ,2012,5419,3017,2402,99.3356707879683,99.2045077891946,99.5004163197336,-0.295908530538995
5597,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,15 a 24 ,2024,6023,3212,2811,99.4521002822514,99.4707347447073,99.4308075418001,0.039927202907279
5598,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,25 a 39 ,2001,3871,2138,1733,94.3167140273831,95.977549111319,92.267743796884,3.70980531443497
5598,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,25 a 39 ,2012,5362,2983,2379,97.7806788511749,98.2567884679853,97.1836906263136,1.07309784167167
5598,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,25 a 39 ,2024,7276,3899,3377,98.9554700384827,98.9997435239805,98.9043529760142,0.0953905479663035
5599,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,40 a 59 ,2001,2768,1566,1202,87.1748554913295,92.7841634738187,79.8668885191348,12.9172749546839
5599,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,40 a 59 ,2012,3793,2153,1640,94.5689427893488,96.7022758941013,91.7682926829268,4.93398321117442
5599,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,40 a 59 ,2024,5638,3145,2493,95.6367506207875,97.3608903020668,93.4616927396711,3.8991975623957
5600,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,60 o más ,2001,971,524,447,70.442842430484,79.5801526717557,59.7315436241611,19.8486090475947
5600,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,60 o más ,2012,1508,783,725,82.1618037135279,89.5274584929757,74.2068965517241,15.3205619412516
5600,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,60 o más ,2024,2278,1244,1034,83.0114135206321,90.8360128617363,73.5976789168279,17.2383339449085
5601,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,Urbana,2001,1223,661,562,89.9427636958299,94.7049924357035,84.3416370106762,10.3633554250273
5601,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,Urbana,2012,2991,1605,1386,96.8906720160481,98.3177570093458,95.2380952380952,3.07966177125057
5601,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,Urbana,2024,5888,3015,2873,96.8070652173913,98.0762852404643,95.475113122172,2.6011721182924
5602,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,15 a 24 ,2001,394,218,176,98.7309644670051,99.0825688073395,98.2954545454546,0.787114261884909
5602,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,15 a 24 ,2012,1082,602,480,99.7227356746765,99.6677740863787,99.7916666666667,-0.123892580287929
5602,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,15 a 24 ,2024,1773,956,817,99.6615905245347,99.581589958159,99.7552019583843,-0.173612000225333
5603,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,25 a 39 ,2001,401,211,190,93.2668329177057,95.260663507109,91.0526315789474,4.20803192816163
5603,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,25 a 39 ,2012,915,484,431,98.1420765027323,99.1735537190083,96.9837587006961,2.18979501831221
5603,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,25 a 39 ,2024,2022,991,1031,99.1097922848665,98.8900100908174,99.3210475266731,-0.431037435855785
5604,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,40 a 59 ,2001,325,175,150,83.3846153846154,93.1428571428571,72.0,21.1428571428571
5604,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,40 a 59 ,2012,725,375,350,95.1724137931034,97.6,92.5714285714286,5.02857142857143
5604,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,40 a 59 ,2024,1498,759,739,96.6622162883845,98.4189723320158,94.8579161028417,3.56105622917414
5605,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,60 o más ,2001,103,57,46,64.0776699029126,80.7017543859649,43.4782608695652,37.2234935163997
5605,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,60 o más ,2012,269,144,125,85.8736059479554,91.6666666666667,79.2,12.4666666666667
5605,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,60 o más ,2024,595,309,286,80.8403361344538,89.9676375404531,70.979020979021,18.9886165614321
5606,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,Rural,2001,10861,6100,4761,92.3303563207808,94.8196721311475,89.1409367779878,5.67873535315972
5606,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,Rural,2012,13091,7331,5760,95.8979451531587,97.2445778202155,94.1840277777778,3.06055004243774
5606,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,Rural,2024,15327,8485,6842,96.3854635610361,97.7018267530937,94.7529961999415,2.94883055315215
5607,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,15 a 24 ,2001,4080,2315,1765,97.8186274509804,98.1425485961123,97.3937677053824,0.748780890729861
5607,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,15 a 24 ,2012,4337,2415,1922,99.2391053723772,99.0890269151139,99.4276795005203,-0.338652585406422
5607,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,15 a 24 ,2024,4250,2256,1994,99.364705882353,99.4237588652482,99.2978936810431,0.125865184205097
5608,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,25 a 39 ,2001,3470,1927,1543,94.4380403458213,96.0560456668397,92.4173687621517,3.638676904688
5608,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,25 a 39 ,2012,4447,2499,1948,97.7063188666517,98.0792316926771,97.2279260780287,0.851305614648325
5608,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,25 a 39 ,2024,5254,2908,2346,98.8960791777693,99.0371389270977,98.7212276214834,0.315911305614279
5609,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,40 a 59 ,2001,2443,1391,1052,87.6790830945559,92.7390366642703,80.9885931558935,11.7504435083768
5609,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,40 a 59 ,2012,3068,1778,1290,94.4263363754889,96.5129358830146,91.5503875968992,4.96254828611541
5609,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,40 a 59 ,2024,4140,2386,1754,95.2657004830918,97.024308466052,92.8734321550741,4.15087631097784
5610,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,60 o más ,2001,868,467,401,71.1981566820276,79.4432548179872,61.5960099750624,17.8472448429248
5610,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,60 o más ,2012,1239,639,600,81.3559322033898,89.0453834115806,73.1666666666667,15.8787167449139
5610,Municipio/TIOC,Santa Cruz,Cordillera,Cabezas,60 o más ,2024,1683,935,748,83.7789661319073,91.1229946524064,74.5989304812834,16.524064171123
5611,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,Cuevo,2001,1991,1110,881,84.1788046207936,89.2792792792793,77.7525539160045,11.5267253632747
5611,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,Cuevo,2012,3183,1637,1546,93.4024505183789,94.0745265729994,92.6908150064683,1.38371156653108
5611,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,Cuevo,2024,3775,2058,1717,95.841059602649,97.0359572400389,94.4088526499709,2.62710459006799
5612,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,15 a 24 ,2001,765,522,243,97.516339869281,98.0842911877395,96.2962962962963,1.78799489144316
5612,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,15 a 24 ,2012,993,560,433,99.2950654582075,98.9285714285714,99.7690531177829,-0.840481689211487
5612,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,15 a 24 ,2024,1094,653,441,99.3601462522852,99.5405819295559,99.0929705215419,0.447611408013955
5613,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,25 a 39 ,2001,486,243,243,88.2716049382716,93.0041152263375,83.5390946502058,9.46502057613169
5613,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,25 a 39 ,2012,939,485,454,97.3375931842385,98.1443298969072,96.4757709251101,1.66855897179708
5613,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,25 a 39 ,2024,1193,652,541,99.5808885163453,99.5398773006135,99.630314232902,-0.0904369322885259
5614,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,40 a 59 ,2001,508,246,262,73.2283464566929,78.8617886178862,67.9389312977099,10.9228573201763
5614,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,40 a 59 ,2012,802,407,395,89.7755610972569,89.6805896805897,89.873417721519,-0.1928280409293
5614,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,40 a 59 ,2024,933,490,443,95.9271168274384,97.1428571428571,94.5823927765237,2.56046436633343
5615,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,60 o más ,2001,232,99,133,55.6034482758621,59.5959595959596,52.6315789473684,6.96438064859117
5615,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,60 o más ,2012,449,185,264,78.619153674833,78.3783783783784,78.7878787878788,-0.40950040950041
5615,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,60 o más ,2024,555,263,292,80.7207207207207,84.4106463878327,77.3972602739726,7.01338611386009
5616,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,Urbana,2012,1589,772,817,96.2869729389553,97.4093264248705,95.2264381884945,2.18288823637599
5616,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,Urbana,2024,2195,1207,988,97.6309794988611,98.3429991714996,96.7611336032389,1.58186556826071
5617,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,15 a 24 ,2012,510,295,215,99.6078431372549,99.6610169491526,99.5348837209302,0.126133228222315
5617,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,15 a 24 ,2024,709,461,248,99.5768688293371,99.7830802603037,99.1935483870968,0.589531873206923
5618,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,25 a 39 ,2012,463,220,243,98.0561555075594,99.5454545454546,96.7078189300412,2.83763561541339
5618,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,25 a 39 ,2024,670,355,315,99.7014925373134,99.4366197183099,100.0,-0.563380281690144
5619,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,40 a 59 ,2012,387,183,204,92.764857881137,92.3497267759563,93.1372549019608,-0.787528126004503
5619,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,40 a 59 ,2024,510,260,250,97.843137254902,98.4615384615385,97.2,1.26153846153846
5620,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,60 o más ,2012,229,74,155,91.2663755458515,94.5945945945946,89.6774193548387,4.91717523975589
5620,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,60 o más ,2024,306,131,175,88.2352941176471,90.0763358778626,86.8571428571429,3.21919302071973
5621,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,Rural,2001,1991,1110,881,84.1788046207936,89.2792792792793,77.7525539160045,11.5267253632747
5621,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,Rural,2012,1594,865,729,90.5269761606023,91.0982658959538,89.8491083676269,1.24915752832688
5621,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,Rural,2024,1580,851,729,93.3544303797468,95.1821386603995,91.2208504801097,3.9612881802898
5622,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,15 a 24 ,2001,765,522,243,97.516339869281,98.0842911877395,96.2962962962963,1.78799489144316
5622,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,15 a 24 ,2012,483,265,218,98.9648033126294,98.1132075471698,100.0,-1.88679245283019
5622,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,15 a 24 ,2024,385,192,193,98.961038961039,98.9583333333333,98.9637305699482,-0.00539723661484004
5623,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,25 a 39 ,2001,486,243,243,88.2716049382716,93.0041152263375,83.5390946502058,9.46502057613169
5623,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,25 a 39 ,2012,476,265,211,96.6386554621849,96.9811320754717,96.2085308056872,0.772601269784488
5623,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,25 a 39 ,2024,523,297,226,99.4263862332696,99.6632996632997,99.1150442477876,0.54825541551206
5624,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,40 a 59 ,2001,508,246,262,73.2283464566929,78.8617886178862,67.9389312977099,10.9228573201763
5624,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,40 a 59 ,2012,415,224,191,86.9879518072289,87.5,86.3874345549738,1.11256544502618
5624,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,40 a 59 ,2024,423,230,193,93.6170212765958,95.6521739130435,91.1917098445596,4.4604640684839
5625,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,60 o más ,2001,232,99,133,55.6034482758621,59.5959595959596,52.6315789473684,6.96438064859117
5625,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,60 o más ,2012,220,111,109,65.4545454545455,67.5675675675676,63.302752293578,4.26481527398958
5625,Municipio/TIOC,Santa Cruz,Cordillera,Cuevo,60 o más ,2024,249,132,117,71.4859437751004,78.7878787878788,63.2478632478632,15.5400155400155
5626,Municipio/TIOC,Santa Cruz,Cordillera,Gutiérrez (Autonomía Indígena Kereimba Iyaambae),Gutiérrez (Autonomía Indígena Kereimba Iyaambae),2001,5574,2757,2817,80.2116971654108,88.4657236126224,72.1334753283635,16.3322482842589
5626,Municipio/TIOC,Santa Cruz,Cordillera,Gutiérrez (Autonomía Indígena Kereimba Iyaambae),Gutiérrez (Autonomía Indígena Kereimba Iyaambae),2012,6985,3492,3493,93.9012168933429,96.8785796105384,90.9247065559691,5.95387305456929
5626,Municipio/TIOC,Santa Cruz,Cordillera,Gutiérrez (Autonomía Indígena Kereimba Iyaambae),Gutiérrez (Autonomía Indígena Kereimba Iyaambae),2024,8684,4352,4332,95.3938277291571,97.6102941176471,93.1671283471838,4.44316577046331
5627,Municipio/TIOC,Santa Cruz,Cordillera,Gutiérrez (Autonomía Indígena Kereimba Iyaambae),15 a 24 ,2001,1885,966,919,97.4535809018568,98.0331262939959,96.8443960826986,1.18873021129728
5627,Municipio/TIOC,Santa Cruz,Cordillera,Gutiérrez (Autonomía Indígena Kereimba Iyaambae),15 a 24 ,2012,2228,1136,1092,99.1472172351885,98.8556338028169,99.4505494505495,-0.594915647732563
5627,Municipio/TIOC,Santa Cruz,Cordillera,Gutiérrez (Autonomía Indígena Kereimba Iyaambae),15 a 24 ,2024,2766,1364,1402,99.4938539407086,99.3401759530792,99.6433666191156,-0.303190666036372
5628,Municipio/TIOC,Santa Cruz,Cordillera,Gutiérrez (Autonomía Indígena Kereimba Iyaambae),25 a 39 ,2001,1677,824,853,90.7573047107931,95.3883495145631,86.2837045720985,9.10464494246463
5628,Municipio/TIOC,Santa Cruz,Cordillera,Gutiérrez (Autonomía Indígena Kereimba Iyaambae),25 a 39 ,2012,2140,1084,1056,98.3644859813084,98.9852398523985,97.7272727272727,1.25796712512579
5628,Municipio/TIOC,Santa Cruz,Cordillera,Gutiérrez (Autonomía Indígena Kereimba Iyaambae),25 a 39 ,2024,2664,1395,1269,99.1366366366366,99.4982078853047,98.7391646966115,0.759043188693141
5629,Municipio/TIOC,Santa Cruz,Cordillera,Gutiérrez (Autonomía Indígena Kereimba Iyaambae),40 a 59 ,2001,1357,677,680,65.4384672070744,81.0930576070901,49.8529411764706,31.2401164306195
5629,Municipio/TIOC,Santa Cruz,Cordillera,Gutiérrez (Autonomía Indígena Kereimba Iyaambae),40 a 59 ,2012,1684,858,826,93.3491686460808,96.6200466200466,89.9515738498789,6.6684727701677
5629,Municipio/TIOC,Santa Cruz,Cordillera,Gutiérrez (Autonomía Indígena Kereimba Iyaambae),40 a 59 ,2024,2150,1078,1072,96.6046511627907,98.3302411873841,94.8694029850746,3.46083820230942
5630,Municipio/TIOC,Santa Cruz,Cordillera,Gutiérrez (Autonomía Indígena Kereimba Iyaambae),60 o más ,2001,655,290,365,34.1984732824428,54.1379310344828,18.3561643835616,35.7817666509211
5630,Municipio/TIOC,Santa Cruz,Cordillera,Gutiérrez (Autonomía Indígena Kereimba Iyaambae),60 o más ,2012,933,414,519,72.1329046087889,86.4734299516908,60.6936416184971,25.7797883331937
5630,Municipio/TIOC,Santa Cruz,Cordillera,Gutiérrez (Autonomía Indígena Kereimba Iyaambae),60 o más ,2024,1104,515,589,73.731884057971,86.4077669902913,62.6485568760611,23.7592101142301
5636,Municipio/TIOC,Santa Cruz,Cordillera,Gutiérrez (Autonomía Indígena Kereimba Iyaambae),Rural,2001,5574,2757,2817,80.2116971654108,88.4657236126224,72.1334753283635,16.3322482842589
5636,Municipio/TIOC,Santa Cruz,Cordillera,Gutiérrez (Autonomía Indígena Kereimba Iyaambae),Rural,2012,6985,3492,3493,93.9012168933429,96.8785796105384,90.9247065559691,5.95387305456929
5636,Municipio/TIOC,Santa Cruz,Cordillera,Gutiérrez (Autonomía Indígena Kereimba Iyaambae),Rural,2024,8684,4352,4332,95.3938277291571,97.6102941176471,93.1671283471838,4.44316577046331
5637,Municipio/TIOC,Santa Cruz,Cordillera,Gutiérrez (Autonomía Indígena Kereimba Iyaambae),15 a 24 ,2001,1885,966,919,97.4535809018568,98.0331262939959,96.8443960826986,1.18873021129728
5637,Municipio/TIOC,Santa Cruz,Cordillera,Gutiérrez (Autonomía Indígena Kereimba Iyaambae),15 a 24 ,2012,2228,1136,1092,99.1472172351885,98.8556338028169,99.4505494505495,-0.594915647732563
5637,Municipio/TIOC,Santa Cruz,Cordillera,Gutiérrez (Autonomía Indígena Kereimba Iyaambae),15 a 24 ,2024,2766,1364,1402,99.4938539407086,99.3401759530792,99.6433666191156,-0.303190666036372
5638,Municipio/TIOC,Santa Cruz,Cordillera,Gutiérrez (Autonomía Indígena Kereimba Iyaambae),25 a 39 ,2001,1677,824,853,90.7573047107931,95.3883495145631,86.2837045720985,9.10464494246463
5638,Municipio/TIOC,Santa Cruz,Cordillera,Gutiérrez (Autonomía Indígena Kereimba Iyaambae),25 a 39 ,2012,2140,1084,1056,98.3644859813084,98.9852398523985,97.7272727272727,1.25796712512579
5638,Municipio/TIOC,Santa Cruz,Cordillera,Gutiérrez (Autonomía Indígena Kereimba Iyaambae),25 a 39 ,2024,2664,1395,1269,99.1366366366366,99.4982078853047,98.7391646966115,0.759043188693141
5639,Municipio/TIOC,Santa Cruz,Cordillera,Gutiérrez (Autonomía Indígena Kereimba Iyaambae),40 a 59 ,2001,1357,677,680,65.4384672070744,81.0930576070901,49.8529411764706,31.2401164306195
5639,Municipio/TIOC,Santa Cruz,Cordillera,Gutiérrez (Autonomía Indígena Kereimba Iyaambae),40 a 59 ,2012,1684,858,826,93.3491686460808,96.6200466200466,89.9515738498789,6.6684727701677
5639,Municipio/TIOC,Santa Cruz,Cordillera,Gutiérrez (Autonomía Indígena Kereimba Iyaambae),40 a 59 ,2024,2150,1078,1072,96.6046511627907,98.3302411873841,94.8694029850746,3.46083820230942
5640,Municipio/TIOC,Santa Cruz,Cordillera,Gutiérrez (Autonomía Indígena Kereimba Iyaambae),60 o más ,2001,655,290,365,34.1984732824428,54.1379310344828,18.3561643835616,35.7817666509211
5640,Municipio/TIOC,Santa Cruz,Cordillera,Gutiérrez (Autonomía Indígena Kereimba Iyaambae),60 o más ,2012,933,414,519,72.1329046087889,86.4734299516908,60.6936416184971,25.7797883331937
5640,Municipio/TIOC,Santa Cruz,Cordillera,Gutiérrez (Autonomía Indígena Kereimba Iyaambae),60 o más ,2024,1104,515,589,73.731884057971,86.4077669902913,62.6485568760611,23.7592101142301
5641,Municipio/TIOC,Santa Cruz,Cordillera,Camiri,Camiri,2001,18995,8936,10059,90.8976046327981,95.1768128916741,87.0961328163834,8.08068007529077
5641,Municipio/TIOC,Santa Cruz,Cordillera,Camiri,Camiri,2012,23175,10941,12234,96.7335490830636,98.2725527831094,95.3572012424391,2.9153515406703
5641,Municipio/TIOC,Santa Cruz,Cordillera,Camiri,Camiri,2024,23171,11101,12070,97.0868758361745,98.4055490496352,95.874067937034,2.5314811126012
5642,Municipio/TIOC,Santa Cruz,Cordillera,Camiri,15 a 24 ,2001,6667,3386,3281,98.8300584970751,98.9367985823981,98.7199024687595,0.216896113638583
5642,Municipio/TIOC,Santa Cruz,Cordillera,Camiri,15 a 24 ,2012,7539,3749,3790,99.7479771853031,99.7332622032542,99.7625329815303,-0.0292707782761426
5642,Municipio/TIOC,Santa Cruz,Cordillera,Camiri,15 a 24 ,2024,5878,2987,2891,99.6597482136781,99.5647807164379,99.7578692493947,-0.193088532956779
5643,Municipio/TIOC,Santa Cruz,Cordillera,Camiri,25 a 39 ,2001,5499,2429,3070,96.3266048372431,98.0238781391519,94.9837133550489,3.04016478410304
5643,Municipio/TIOC,Santa Cruz,Cordillera,Camiri,25 a 39 ,2012,6655,3093,3562,99.4139744552968,99.6443582282574,99.21392476137,0.430433466887337
5643,Municipio/TIOC,Santa Cruz,Cordillera,Camiri,25 a 39 ,2024,6941,3317,3624,99.4525284541133,99.5176364184504,99.39293598234,0.124700436110445
5644,Municipio/TIOC,Santa Cruz,Cordillera,Camiri,40 a 59 ,2001,4706,2162,2544,85.6566085847854,93.3857539315449,79.0880503144654,14.2977036170795
5644,Municipio/TIOC,Santa Cruz,Cordillera,Camiri,40 a 59 ,2012,5841,2697,3144,97.1237801746276,98.4797923618836,95.9605597964377,2.51923256544592
5644,Municipio/TIOC,Santa Cruz,Cordillera,Camiri,40 a 59 ,2024,6479,3083,3396,97.854607192468,98.4106389879987,97.3498233215548,1.06081566644392
5645,Municipio/TIOC,Santa Cruz,Cordillera,Camiri,60 o más ,2001,2123,959,1164,63.5421573245408,78.7278415015641,51.0309278350515,27.6969136665126
5645,Municipio/TIOC,Santa Cruz,Cordillera,Camiri,60 o más ,2012,3140,1402,1738,83.0891719745223,90.941512125535,76.7548906789413,14.1866214465937
5645,Municipio/TIOC,Santa Cruz,Cordillera,Camiri,60 o más ,2024,3873,1714,2159,87.6581461399432,94.2240373395566,82.4455766558592,11.7784606836974
5646,Municipio/TIOC,Santa Cruz,Cordillera,Camiri,Urbana,2001,16537,7541,8996,92.2718751889702,96.1145736639703,89.0506891951979,7.06388446877243
5646,Municipio/TIOC,Santa Cruz,Cordillera,Camiri,Urbana,2012,20252,9481,10771,97.2743432747383,98.6604788524417,96.0542196639124,2.60625918852938
5646,Municipio/TIOC,Santa Cruz,Cordillera,Camiri,Urbana,2024,18988,8916,10072,97.487887086581,98.5755944369673,96.5250198570294,2.05057457993786
5647,Municipio/TIOC,Santa Cruz,Cordillera,Camiri,15 a 24 ,2001,5684,2733,2951,99.0147783251232,99.048664471277,98.9833954591664,0.0652690121106048
5647,Municipio/TIOC,Santa Cruz,Cordillera,Camiri,15 a 24 ,2012,6615,3257,3358,99.7883597883598,99.7543751918944,99.8213222156045,-0.0669470237101422
5647,Municipio/TIOC,Santa Cruz,Cordillera,Camiri,15 a 24 ,2024,4521,2225,2296,99.646095996461,99.5056179775281,99.7822299651568,-0.276611987628712
5648,Municipio/TIOC,Santa Cruz,Cordillera,Camiri,25 a 39 ,2001,4848,2099,2749,97.2359735973597,98.3325393044307,96.3986904328847,1.933848871546
5648,Municipio/TIOC,Santa Cruz,Cordillera,Camiri,25 a 39 ,2012,5827,2694,3133,99.3993478633945,99.6288047512992,99.2020427705075,0.426761980791682
