DEPARTAMENTO,PROVINCIA,MUNICIPIO/TIOC,ÁREA_Y_GRUPO_DE_EDAD,AÑO,Población_Total,Hombres,Mujeres,Tasa_Total,Brecha
La Paz,Sur Yungas,Palos Blancos,25 a 39 ,2012,5346,2910,2436,98.3913206135428,1.87124405396712
La Paz,Sur Yungas,Palos Blancos,25 a 39 ,2024,6295,3269,3026,98.967434471803,0.684391842534481
La Paz,Sur Yungas,Palos Blancos,40 a 59 ,2001,2314,1380,934,78.3059636992221,34.8966576668839
La Paz,Sur Yungas,Palos Blancos,40 a 59 ,2012,3966,2333,1633,92.7382753403933,11.0779363371567
La Paz,Sur Yungas,Palos Blancos,40 a 59 ,2024,5245,2812,2433,95.5195424213537,6.05567765182275
La Paz,Sur Yungas,Palos Blancos,60 o más ,2001,718,440,278,52.0891364902507,46.845977763244
La Paz,Sur Yungas,Palos Blancos,60 o más ,2012,1574,924,650,75.6670902160102,31.1435231435231
La Paz,Sur Yungas,Palos Blancos,60 o más ,2024,2368,1394,974,80.785472972973,30.6692807838816
La Paz,Sur Yungas,Palos Blancos,Urbana,2001,1619,822,797,90.1791229153799,12.5360613248587
La Paz,Sur Yungas,Palos Blancos,Urbana,2012,3521,1688,1833,96.5634762851463,4.09766446118165
La Paz,Sur Yungas,Palos Blancos,Urbana,2024,5430,2635,2795,96.4456721915285,4.54586497303059
La Paz,Sur Yungas,Palos Blancos,15 a 24 ,2001,524,258,266,98.0916030534351,-0.0582852480037275
La Paz,Sur Yungas,Palos Blancos,15 a 24 ,2012,1095,517,578,99.8173515981735,0.346020761245683
La Paz,Sur Yungas,Palos Blancos,15 a 24 ,2024,1314,650,664,99.0106544901066,-0.477757182576468
La Paz,Sur Yungas,Palos Blancos,25 a 39 ,2001,585,294,291,96.5811965811966,4.82151623536014
La Paz,Sur Yungas,Palos Blancos,25 a 39 ,2012,1289,586,703,98.9914662529092,0.284737764529396
La Paz,Sur Yungas,Palos Blancos,25 a 39 ,2024,1951,907,1044,99.3336750384418,0.627093656405904
La Paz,Sur Yungas,Palos Blancos,40 a 59 ,2001,365,195,170,81.0958904109589,29.577677224736
La Paz,Sur Yungas,Palos Blancos,40 a 59 ,2012,803,414,389,95.2677459526775,7.774176322293
La Paz,Sur Yungas,Palos Blancos,40 a 59 ,2024,1538,731,807,96.2938881664499,5.49890916857794
La Paz,Sur Yungas,Palos Blancos,60 o más ,2001,145,75,70,58.6206896551724,52.5714285714286
La Paz,Sur Yungas,Palos Blancos,60 o más ,2012,334,171,163,79.6407185628742,26.139992107057
La Paz,Sur Yungas,Palos Blancos,60 o más ,2024,627,347,280,82.4561403508772,29.6058048579663
La Paz,Sur Yungas,Palos Blancos,Rural,2001,7887,4671,3216,88.2464815519209,15.8563317005212
La Paz,Sur Yungas,Palos Blancos,Rural,2012,12523,7241,5282,94.7217120498283,6.65329706448318
La Paz,Sur Yungas,Palos Blancos,Rural,2024,13484,7506,5978,95.238801542569,5.42040773537075
La Paz,Sur Yungas,Palos Blancos,15 a 24 ,2001,2664,1522,1142,98.460960960961,1.90423698194145
La Paz,Sur Yungas,Palos Blancos,15 a 24 ,2012,4063,2245,1818,99.4339158257445,0.269637208709725
La Paz,Sur Yungas,Palos Blancos,15 a 24 ,2024,3692,2016,1676,98.1852654387866,-0.263879418115693
La Paz,Sur Yungas,Palos Blancos,25 a 39 ,2001,2701,1599,1102,93.7430581266198,11.9635230276636
La Paz,Sur Yungas,Palos Blancos,25 a 39 ,2012,4057,2324,1733,98.2006408676362,2.49989323380407
La Paz,Sur Yungas,Palos Blancos,25 a 39 ,2024,4344,2362,1982,98.8029465930018,0.767790726188522
La Paz,Sur Yungas,Palos Blancos,40 a 59 ,2001,1949,1185,764,77.7834787070293,36.2239600592043
La Paz,Sur Yungas,Palos Blancos,40 a 59 ,2012,3163,1919,1244,92.0961112867531,12.2791797710825
La Paz,Sur Yungas,Palos Blancos,40 a 59 ,2024,3707,2081,1626,95.1982735365525,6.45537762441535
La Paz,Sur Yungas,Palos Blancos,60 o más ,2001,573,365,208,50.4363001745201,46.7241833508957
La Paz,Sur Yungas,Palos Blancos,60 o más ,2012,1240,753,487,74.5967741935484,33.2346179961877
La Paz,Sur Yungas,Palos Blancos,60 o más ,2024,1741,1047,694,80.1838024124067,31.2623689476451
La Paz,Sur Yungas,La Asunta,La Asunta,2001,10605,5985,4620,88.5054219707685,12.9615705931496
La Paz,Sur Yungas,La Asunta,La Asunta,2012,25770,13892,11878,95.6887854093908,4.66823251089988
La Paz,Sur Yungas,La Asunta,La Asunta,2024,30713,16135,14578,96.6528831439456,3.70903802772286
La Paz,Sur Yungas,La Asunta,15 a 24 ,2001,3561,1921,1640,97.5568660488627,3.04424143929103
La Paz,Sur Yungas,La Asunta,15 a 24 ,2012,8888,4587,4301,99.1674167416742,-0.126566963123281
La Paz,Sur Yungas,La Asunta,15 a 24 ,2024,8617,4415,4202,99.6170360914472,-0.143624645115878
La Paz,Sur Yungas,La Asunta,25 a 39 ,2001,3848,2112,1736,93.8929313929314,8.4991621281944
La Paz,Sur Yungas,La Asunta,25 a 39 ,2012,9428,5045,4383,98.1862537123462,1.89749701918417
La Paz,Sur Yungas,La Asunta,25 a 39 ,2024,11660,5929,5731,98.9536878216124,0.721849628796804
La Paz,Sur Yungas,La Asunta,40 a 59 ,2001,2458,1493,965,78.2750203417413,32.3049533401122
La Paz,Sur Yungas,La Asunta,40 a 59 ,2012,5789,3285,2504,92.7794092243911,10.4296930086899
La Paz,Sur Yungas,La Asunta,40 a 59 ,2024,7921,4338,3583,95.4551193031183,6.42916765263763
La Paz,Sur Yungas,La Asunta,60 o más ,2001,738,459,279,50.8130081300813,45.39321104786
La Paz,Sur Yungas,La Asunta,60 o más ,2012,1665,975,690,73.0930930930931,34.4860646599777
La Paz,Sur Yungas,La Asunta,60 o más ,2024,2515,1453,1062,79.6023856858847,28.0949344365771
La Paz,Sur Yungas,La Asunta,Urbana,2012,1579,786,793,97.2767574414186,4.15579706657168
La Paz,Sur Yungas,La Asunta,Urbana,2024,1985,933,1052,96.9269521410579,3.37162104336557
La Paz,Sur Yungas,La Asunta,15 a 24 ,2012,555,275,280,100.0,0.0
La Paz,Sur Yungas,La Asunta,15 a 24 ,2024,533,259,274,99.624765478424,-0.772200772200776
La Paz,Sur Yungas,La Asunta,25 a 39 ,2012,561,266,295,99.1087344028521,0.979992353765766
La Paz,Sur Yungas,La Asunta,25 a 39 ,2024,781,347,434,99.6158770806658,-0.345954129536906
La Paz,Sur Yungas,La Asunta,40 a 59 ,2012,338,171,167,96.4497041420118,7.18562874251497
La Paz,Sur Yungas,La Asunta,40 a 59 ,2024,475,225,250,97.0526315789474,4.75555555555556
La Paz,Sur Yungas,La Asunta,60 o más ,2012,125,74,51,79.2,37.7318494965554
La Paz,Sur Yungas,La Asunta,60 o más ,2024,196,102,94,78.5714285714286,30.3712974551523
La Paz,Sur Yungas,La Asunta,Rural,2001,10605,5985,4620,88.5054219707685,12.9615705931496
La Paz,Sur Yungas,La Asunta,Rural,2012,24191,13106,11085,95.5851349675499,4.72250999982722
La Paz,Sur Yungas,La Asunta,Rural,2024,28728,15202,13526,96.6339459760512,3.74020901200906
La Paz,Sur Yungas,La Asunta,15 a 24 ,2001,3561,1921,1640,97.5568660488627,3.04424143929103
La Paz,Sur Yungas,La Asunta,15 a 24 ,2012,8333,4312,4021,99.1119644785791,-0.130143509100407
La Paz,Sur Yungas,La Asunta,15 a 24 ,2024,8084,4156,3928,99.6165264720436,-0.102151528278995
La Paz,Sur Yungas,La Asunta,25 a 39 ,2001,3848,2112,1736,93.8929313929314,8.4991621281944
La Paz,Sur Yungas,La Asunta,25 a 39 ,2012,8867,4779,4088,98.12788992895,1.9728762782706
La Paz,Sur Yungas,La Asunta,25 a 39 ,2024,10879,5582,5297,98.9061494622668,0.811614532458123
La Paz,Sur Yungas,La Asunta,40 a 59 ,2001,2458,1493,965,78.2750203417413,32.3049533401122
La Paz,Sur Yungas,La Asunta,40 a 59 ,2012,5451,3114,2337,92.5518253531462,10.7063384293715
La Paz,Sur Yungas,La Asunta,40 a 59 ,2024,7446,4113,3333,95.3532097770615,6.57890734368841
La Paz,Sur Yungas,La Asunta,60 o más ,2001,738,459,279,50.8130081300813,45.39321104786
La Paz,Sur Yungas,La Asunta,60 o más ,2012,1540,901,639,72.5974025974026,34.2102932057755
La Paz,Sur Yungas,La Asunta,60 o más ,2024,2319,1351,968,79.6895213454075,27.9099962684513
La Paz,Los Andes,La Asunta,Los Andes,2001,42080,19862,22218,75.3326996197719,24.5009405477505
La Paz,Los Andes,La Asunta,Los Andes,2012,55945,26899,29046,89.575475913844,12.1662263705938
La Paz,Los Andes,La Asunta,Los Andes,2024,84330,40561,43769,93.3440056919246,9.31853829165874
La Paz,Los Andes,La Asunta,15 a 24 ,2001,11564,5640,5924,98.2359045313041,1.33234923690624
La Paz,Los Andes,La Asunta,15 a 24 ,2012,14707,7298,7409,99.1636635615693,0.272969469963527
La Paz,Los Andes,La Asunta,15 a 24 ,2024,17775,8464,9311,99.6455696202532,-0.0451322997637362
La Paz,Los Andes,La Asunta,25 a 39 ,2001,10139,4581,5558,93.2537725613966,8.84212518201225
La Paz,Los Andes,La Asunta,25 a 39 ,2012,13400,6423,6977,97.8358208955224,1.61485645624931
La Paz,Los Andes,La Asunta,25 a 39 ,2024,24808,12078,12730,99.3510158013544,0.457980185614673
La Paz,Los Andes,La Asunta,40 a 59 ,2001,12059,5616,6443,67.2112115432457,46.1718210049733
La Paz,Los Andes,La Asunta,40 a 59 ,2012,16054,7548,8506,92.0580540675221,10.9636222992193
La Paz,Los Andes,La Asunta,40 a 59 ,2024,24835,11824,13011,96.2955506341856,5.19833119243643
La Paz,Los Andes,La Asunta,60 o más ,2001,8318,4025,4293,33.4214955518153,45.9137263753069
La Paz,Los Andes,La Asunta,60 o más ,2012,11784,5630,6154,64.8336727766463,39.8569573948928
La Paz,Los Andes,La Asunta,60 o más ,2024,16912,8195,8717,73.5749763481552,38.4834623920788
La Paz,Los Andes,La Asunta,Urbana,2012,1631,764,867,93.3782955242183,9.74821403769391
La Paz,Los Andes,La Asunta,Urbana,2024,20613,9895,10718,96.303303740358,5.30196754294792
La Paz,Los Andes,La Asunta,15 a 24 ,2012,458,223,235,100.0,0.0
La Paz,Los Andes,La Asunta,15 a 24 ,2024,4928,2293,2635,99.7970779220779,0.216383333154042
La Paz,Los Andes,La Asunta,25 a 39 ,2012,442,214,228,99.7737556561086,0.438596491228068
La Paz,Los Andes,La Asunta,25 a 39 ,2024,7786,3711,4075,99.3835088620601,0.302638648488241
La Paz,Los Andes,La Asunta,40 a 59 ,2012,456,199,257,95.1754385964912,5.88545842050721
La Paz,Los Andes,La Asunta,40 a 59 ,2024,5696,2791,2905,96.2605337078652,5.9973815515941
La Paz,Los Andes,La Asunta,60 o más ,2012,275,128,147,69.0909090909091,46.1309523809524
La Paz,Los Andes,La Asunta,60 o más ,2024,2203,1100,1103,77.7122106218793,34.5285584768812
La Paz,Los Andes,La Asunta,Rural,2001,42080,19862,22218,75.3326996197719,24.5009405477505
La Paz,Los Andes,La Asunta,Rural,2012,54314,26135,28179,89.4612807011084,12.2447177973782
La Paz,Los Andes,La Asunta,Rural,2024,63717,30666,33051,92.3866472056123,10.6224808258211
La Paz,Los Andes,La Asunta,15 a 24 ,2001,11564,5640,5924,98.2359045313041,1.33234923690624
La Paz,Los Andes,La Asunta,15 a 24 ,2012,14249,7075,7174,99.1367815285283,0.282776141957456
La Paz,Los Andes,La Asunta,15 a 24 ,2024,12847,6171,6676,99.5874523234997,-0.141627195916982
La Paz,Los Andes,La Asunta,25 a 39 ,2001,10139,4581,5558,93.2537725613966,8.84212518201225
La Paz,Los Andes,La Asunta,25 a 39 ,2012,12958,6209,6749,97.7697175490045,1.65368951302915
La Paz,Los Andes,La Asunta,25 a 39 ,2024,17022,8367,8655,99.3361532134884,0.529914604270843
La Paz,Los Andes,La Asunta,40 a 59 ,2001,12059,5616,6443,67.2112115432457,46.1718210049733
La Paz,Los Andes,La Asunta,40 a 59 ,2012,15598,7349,8249,91.9669188357482,11.1243839087131
La Paz,Los Andes,La Asunta,40 a 59 ,2024,19139,9033,10106,96.3059720988558,4.9621778438927
La Paz,Los Andes,La Asunta,60 o más ,2001,8318,4025,4293,33.4214955518153,45.9137263753069
La Paz,Los Andes,La Asunta,60 o más ,2012,11509,5502,6007,64.7319489095491,39.7132038551655
La Paz,Los Andes,La Asunta,60 o más ,2024,14709,7095,7614,72.9553334693045,39.0402180027778
La Paz,Los Andes,Pucarani,Pucarani,2001,14532,6784,7748,74.7522708505368,26.0382244109253
La Paz,Los Andes,Pucarani,Pucarani,2012,21035,9929,11106,89.4841930116473,13.4123653774683
La Paz,Los Andes,Pucarani,Pucarani,2024,35458,17076,18382,93.293473969203,9.59287043281951
La Paz,Los Andes,Pucarani,15 a 24 ,2001,4099,1971,2128,98.1214930470847,1.76158623346798
La Paz,Los Andes,Pucarani,15 a 24 ,2012,5821,2843,2978,99.0207868063907,0.332701270213022
La Paz,Los Andes,Pucarani,15 a 24 ,2024,7811,3751,4060,99.6543336320574,-0.0017466606606007
La Paz,Los Andes,Pucarani,25 a 39 ,2001,3626,1652,1974,93.1053502482074,9.88485910051003
La Paz,Los Andes,Pucarani,25 a 39 ,2012,5061,2385,2676,97.372060857538,2.11537919169699
La Paz,Los Andes,Pucarani,25 a 39 ,2024,10894,5303,5591,99.3299063704792,0.534063914915663
La Paz,Los Andes,Pucarani,40 a 59 ,2001,4058,1883,2175,64.1941843272548,49.7621916604098
La Paz,Los Andes,Pucarani,40 a 59 ,2012,5941,2766,3175,91.4829153341188,12.4868908739987
La Paz,Los Andes,Pucarani,40 a 59 ,2024,10168,4845,5323,95.977576711251,6.10658770563012
La Paz,Los Andes,Pucarani,60 o más ,2001,2749,1278,1471,31.2841033102947,47.2593777028817
La Paz,Los Andes,Pucarani,60 o más ,2012,4212,1935,2277,64.0075973409307,44.4959197638672
La Paz,Los Andes,Pucarani,60 o más ,2024,6585,3177,3408,71.6173120728929,41.3397405205549
La Paz,Los Andes,Pucarani,Urbana,2024,10874,5286,5588,95.5858009931948,6.30740538817439
La Paz,Los Andes,Pucarani,15 a 24 ,2024,2669,1275,1394,99.7377294866991,0.201817312290771
La Paz,Los Andes,Pucarani,25 a 39 ,2024,4259,2056,2203,99.225170227753,0.463618765355335
La Paz,Los Andes,Pucarani,40 a 59 ,2024,2878,1419,1459,94.9617790132036,7.99214228131773
La Paz,Los Andes,Pucarani,60 o más ,2024,1068,536,532,72.3782771535581,42.3423297048592
La Paz,Los Andes,Pucarani,Rural,2001,14532,6784,7748,74.7522708505368,26.0382244109253
La Paz,Los Andes,Pucarani,Rural,2012,21035,9929,11106,89.4841930116473,13.4123653774683
La Paz,Los Andes,Pucarani,Rural,2024,24584,11790,12794,92.2795314025382,11.0213637833574
La Paz,Los Andes,Pucarani,15 a 24 ,2001,4099,1971,2128,98.1214930470847,1.76158623346798
La Paz,Los Andes,Pucarani,15 a 24 ,2012,5821,2843,2978,99.0207868063907,0.332701270213022
La Paz,Los Andes,Pucarani,15 a 24 ,2024,5142,2476,2666,99.611046285492,-0.106680547358167
La Paz,Los Andes,Pucarani,25 a 39 ,2001,3626,1652,1974,93.1053502482074,9.88485910051003
La Paz,Los Andes,Pucarani,25 a 39 ,2012,5061,2385,2676,97.372060857538,2.11537919169699
La Paz,Los Andes,Pucarani,25 a 39 ,2024,6635,3247,3388,99.39713639789,0.577501564426555
La Paz,Los Andes,Pucarani,40 a 59 ,2001,4058,1883,2175,64.1941843272548,49.7621916604098
La Paz,Los Andes,Pucarani,40 a 59 ,2012,5941,2766,3175,91.4829153341188,12.4868908739987
La Paz,Los Andes,Pucarani,40 a 59 ,2024,7290,3426,3864,96.3786008230453,5.40051777963907
La Paz,Los Andes,Pucarani,60 o más ,2001,2749,1278,1471,31.2841033102947,47.2593777028817
La Paz,Los Andes,Pucarani,60 o más ,2012,4212,1935,2277,64.0075973409307,44.4959197638672
La Paz,Los Andes,Pucarani,60 o más ,2024,5517,2641,2876,71.4700018125793,41.1460524867567
La Paz,Los Andes,Laja,Laja,2001,9873,4678,5195,75.5190924744252,22.962463084633
La Paz,Los Andes,Laja,Laja,2012,17606,8644,8962,91.1905032375327,9.03379800630788
La Paz,Los Andes,Laja,Laja,2024,27666,13323,14343,94.3974553603701,7.40436837921907
La Paz,Los Andes,Laja,15 a 24 ,2001,2645,1292,1353,98.0718336483932,1.34845395737943
La Paz,Los Andes,Laja,15 a 24 ,2012,4649,2365,2284,99.118089911809,-0.0122925174853776
La Paz,Los Andes,Laja,15 a 24 ,2024,6061,2835,3226,99.6700214486058,0.0897907324855112
La Paz,Los Andes,Laja,25 a 39 ,2001,2303,1049,1254,93.3130699088146,8.77922772960655
La Paz,Los Andes,Laja,25 a 39 ,2012,4662,2298,2364,98.3054483054483,0.68145772311388
La Paz,Los Andes,Laja,25 a 39 ,2024,8463,4151,4312,99.4091929575801,0.308484577335449
La Paz,Los Andes,Laja,40 a 59 ,2001,2877,1320,1557,70.3858185610011,40.4422841128043
La Paz,Los Andes,Laja,40 a 59 ,2012,4959,2367,2592,93.0832829199435,9.11080598976669
La Paz,Los Andes,Laja,40 a 59 ,2024,8204,3955,4249,96.4651389566065,4.53062355119477
La Paz,Los Andes,Laja,60 o más ,2001,2048,1017,1031,33.59375,45.5786069409753
La Paz,Los Andes,Laja,60 o más ,2012,3336,1614,1722,67.3860911270983,31.8545479666162
La Paz,Los Andes,Laja,60 o más ,2024,4938,2382,2556,75.9011745646011,33.4180847750933
La Paz,Los Andes,Laja,Urbana,2024,7614,3633,3981,97.5702653007618,3.43624371005878
La Paz,Los Andes,Laja,15 a 24 ,2024,1801,804,997,99.8334258745142,0.300902708124369
La Paz,Los Andes,Laja,25 a 39 ,2024,2864,1353,1511,99.6159217877095,0.0275388711410756
La Paz,Los Andes,Laja,40 a 59 ,2024,2182,1086,1096,97.6168652612282,4.19455982578538
La Paz,Los Andes,Laja,60 o más ,2024,767,390,377,84.4850065189048,23.7400530503979
La Paz,Los Andes,Laja,Rural,2001,9873,4678,5195,75.5190924744252,22.962463084633
La Paz,Los Andes,Laja,Rural,2012,17606,8644,8962,91.1905032375327,9.03379800630788
La Paz,Los Andes,Laja,Rural,2024,20052,9690,10362,93.1926989826451,8.93937302467995
La Paz,Los Andes,Laja,15 a 24 ,2001,2645,1292,1353,98.0718336483932,1.34845395737943
La Paz,Los Andes,Laja,15 a 24 ,2012,4649,2365,2284,99.118089911809,-0.0122925174853776
La Paz,Los Andes,Laja,15 a 24 ,2024,4260,2031,2229,99.6009389671362,0.00987387287089803
La Paz,Los Andes,Laja,25 a 39 ,2001,2303,1049,1254,93.3130699088146,8.77922772960655
La Paz,Los Andes,Laja,25 a 39 ,2012,4662,2298,2364,98.3054483054483,0.68145772311388
La Paz,Los Andes,Laja,25 a 39 ,2024,5599,2798,2801,99.303447044115,0.463622330327766
La Paz,Los Andes,Laja,40 a 59 ,2001,2877,1320,1557,70.3858185610011,40.4422841128043
La Paz,Los Andes,Laja,40 a 59 ,2012,4959,2367,2592,93.0832829199435,9.11080598976669
La Paz,Los Andes,Laja,40 a 59 ,2024,6022,2869,3153,96.0478246429758,4.61923486923494
La Paz,Los Andes,Laja,60 o más ,2001,2048,1017,1031,33.59375,45.5786069409753
La Paz,Los Andes,Laja,60 o más ,2012,3336,1614,1722,67.3860911270983,31.8545479666162
La Paz,Los Andes,Laja,60 o más ,2024,4171,1992,2179,74.3227043874371,35.025254759285
La Paz,Los Andes,Batallas,Batallas,2001,12713,6004,6709,77.8887752694093,22.5205405369442
La Paz,Los Andes,Batallas,Batallas,2012,12525,5951,6574,89.3572854291417,12.9133205633248
La Paz,Los Andes,Batallas,Batallas,2024,15152,7170,7982,92.5554382259768,10.8488730047069
La Paz,Los Andes,Batallas,15 a 24 ,2001,3590,1790,1800,98.6350974930362,0.716635630043456
La Paz,Los Andes,Batallas,15 a 24 ,2012,3208,1559,1649,99.501246882793,0.346352542855485
La Paz,Los Andes,Batallas,15 a 24 ,2024,2905,1396,1509,99.6901893287436,-0.0930899797015456
La Paz,Los Andes,Batallas,25 a 39 ,2001,3145,1368,1777,93.5453100158983,7.413152793821
La Paz,Los Andes,Batallas,25 a 39 ,2012,2623,1224,1399,98.2081585970263,1.52139483384491
La Paz,Los Andes,Batallas,25 a 39 ,2024,3919,1865,2054,99.3110487369227,0.393765124480836
La Paz,Los Andes,Batallas,40 a 59 ,2001,3658,1707,1951,69.6555494805905,42.9444651128993
La Paz,Los Andes,Batallas,40 a 59 ,2012,3751,1731,2020,92.9352172753932,9.36418598532298
La Paz,Los Andes,Batallas,40 a 59 ,2024,4581,2094,2487,96.4636542239686,4.57865139412625
La Paz,Los Andes,Batallas,60 o más ,2001,2320,1139,1181,37.5431034482759,47.1506342372909
La Paz,Los Andes,Batallas,60 o más ,2012,2943,1437,1506,65.8511722731906,42.5267614302706
La Paz,Los Andes,Batallas,60 o más ,2024,3747,1815,1932,75.1801441152922,38.7332956898174
La Paz,Los Andes,Batallas,Urbana,2012,1631,764,867,93.3782955242183,9.74821403769391
La Paz,Los Andes,Batallas,Urbana,2024,2125,976,1149,95.4352941176471,6.92619383926152
La Paz,Los Andes,Batallas,15 a 24 ,2012,458,223,235,100.0,0.0
La Paz,Los Andes,Batallas,15 a 24 ,2024,458,214,244,100.0,0.0
La Paz,Los Andes,Batallas,25 a 39 ,2012,442,214,228,99.7737556561086,0.438596491228068
La Paz,Los Andes,Batallas,25 a 39 ,2024,663,302,361,99.3966817496229,0.499899102933355
La Paz,Los Andes,Batallas,40 a 59 ,2012,456,199,257,95.1754385964912,5.88545842050721
La Paz,Los Andes,Batallas,40 a 59 ,2024,636,286,350,97.4842767295598,3.30069930069931
La Paz,Los Andes,Batallas,60 o más ,2012,275,128,147,69.0909090909091,46.1309523809524
La Paz,Los Andes,Batallas,60 o más ,2024,368,174,194,79.0760869565217,34.2398388434649
La Paz,Los Andes,Batallas,Rural,2001,12713,6004,6709,77.8887752694093,22.5205405369442
La Paz,Los Andes,Batallas,Rural,2012,10894,5187,5707,88.7552781347531,13.4053813348862
La Paz,Los Andes,Batallas,Rural,2024,13027,6194,6833,92.0856682275274,11.5181170071489
La Paz,Los Andes,Batallas,15 a 24 ,2001,3590,1790,1800,98.6350974930362,0.716635630043456
La Paz,Los Andes,Batallas,15 a 24 ,2012,2750,1336,1414,99.4181818181818,0.403683439344789
La Paz,Los Andes,Batallas,15 a 24 ,2024,2447,1182,1265,99.6322026971802,-0.106806310734797
La Paz,Los Andes,Batallas,25 a 39 ,2001,3145,1368,1777,93.5453100158983,7.413152793821
La Paz,Los Andes,Batallas,25 a 39 ,2012,2181,1010,1171,97.8908757450711,1.71538246907525
La Paz,Los Andes,Batallas,25 a 39 ,2024,3256,1563,1693,99.2936117936118,0.374164968922869
La Paz,Los Andes,Batallas,40 a 59 ,2001,3658,1707,1951,69.6555494805905,42.9444651128993
La Paz,Los Andes,Batallas,40 a 59 ,2012,3295,1532,1763,92.6251896813354,9.87946311547638
La Paz,Los Andes,Batallas,40 a 59 ,2024,3945,1808,2137,96.299112801014,4.78992136027266
La Paz,Los Andes,Batallas,60 o más ,2001,2320,1139,1181,37.5431034482759,47.1506342372909
La Paz,Los Andes,Batallas,60 o más ,2012,2668,1309,1359,65.5172413793104,42.2006249820819
La Paz,Los Andes,Batallas,60 o más ,2024,3379,1641,1738,74.7558449245339,39.2459059387993
La Paz,Los Andes,Puerto Pérez,Puerto Pérez,2001,4962,2396,2566,70.1128577186618,28.3360355073473
La Paz,Los Andes,Puerto Pérez,Puerto Pérez,2012,4779,2375,2404,84.5992885540908,16.3861984411945
La Paz,Los Andes,Puerto Pérez,Puerto Pérez,2024,6054,2992,3062,90.799471423852,12.7060142090207
La Paz,Los Andes,Puerto Pérez,15 a 24 ,2001,1230,587,643,97.8048780487805,1.59203690113156
La Paz,Los Andes,Puerto Pérez,15 a 24 ,2012,1029,531,498,99.1253644314869,1.02897465568488
La Paz,Los Andes,Puerto Pérez,15 a 24 ,2024,998,482,516,99.2985971943888,-1.05101482839589
La Paz,Los Andes,Puerto Pérez,25 a 39 ,2001,1065,512,553,92.7699530516432,9.78646304249547
La Paz,Los Andes,Puerto Pérez,25 a 39 ,2012,1054,516,538,97.0588235294118,3.48404945102446
La Paz,Los Andes,Puerto Pérez,25 a 39 ,2024,1532,759,773,99.2819843342037,0.900790343391165
La Paz,Los Andes,Puerto Pérez,40 a 59 ,2001,1466,706,760,63.2332878581173,55.8938422543611
